transaction_id,ts,user_id,country,city,product_id,category,subcategory,unit_price,qty,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes
vjOGoTcIWavo,2025-07-19 10:47:30,374,MA,Rabat,1107,Maison,Literie,26.77,1,,paypal,mobile,boutique,tiktok,0,,paid,
44jmHO71jdeS,2025-07-07 15:04:56,1961,DE,Berlin,1283,Beauté,Cheveux,13.21,1,,crypto,desktop,web,direct,0,,paid,
Ip0xEccrYsOS,2025-10-11 06:16:01,1481,DE,Munich,1146,Mode,Vêtements,13.22,1,ÉTÉ2025,card,desktop,app,friend,0,,paid,"Client a dit: ""excellent, merci !"""
CYn8PaS6qWA5,2025-07-18 06:45:14,1181,DE,Hamburg,1218,Sport,Cyclisme,19.25,2,WELCOME10,interac,tablet,web,instagram,0,,paid,
4Jv2UHuZ1dft,2025-09-09 12:26:48,1089,CA,Québec,1028,Électronique,Écouteurs,18.17,1,STUDENT,paypal,mobile,web,friend,0,,paid,"Client a dit: ""excellent, merci !"""
hdoUcKJw9dJb,2025-07-23 02:56:04,1766,CA,Vancouver,1079,Maison,Cuisine,9.08,1,,card,mobile,boutique,direct,0,,paid,"Nom cont… ""Dupont, Jean"""
Jj5AWE4JTuXL,2025-09-13 09:15:43,1300,DE,Hamburg,1245,Beauté,Soins,20.75,3,,paypal,mobile,web,newsletter,0,,pending,
Z0u6ObjFJvJN,2025-07-09 14:10:25,308,DE,Berlin,1074,Maison,Cuisine,6.62,3,,crypto,mobile,web,instagram,0,,paid,
ZsUnlUHOnTfa,2025-07-19 00:19:07,662,FR,Lyon,1154,Mode,Vêtements,28.4,1,,card,desktop,boutique,instagram,0,,paid,
O1DExPenmjLT,2025-08-31 19:57:10,1992,FR,Lyon,1200,Sport,Cyclisme,29.34,1,BLACKFRIDAY,paypal,mobile,boutique,newsletter,0,,pending,
nTTn40ilMphP,2025-07-02 17:55:35,290,CA,Ottawa,1236,Sport,Randonnée,8.91,-3,,crypto,mobile,web,newsletter,1,2025-07-20,paid,
8gZ0VCFOYTHC,2025-07-04 10:16:09,654,US,New York,1167,Mode,Accessoires,63.33,1,,card,desktop,web,google,0,,failed,
kwnV0W1tg8i9,2025-09-10 23:51:46,452,CA,Gatineau,1055,Électronique,Tablettes,39.08,2,,paypal,desktop,web,instagram,0,,paid,
gRXhWV2vPZAw,2025-10-09 11:41:08,1285,FR,Toulouse,1207,Sport,Cyclisme,31.72,1,,card,desktop,web,direct,0,,paid,
RGc6tK3HNTHc,2025-07-04 15:06:20,1150,MA,Marrakech,1278,Beauté,Maquillage,25.4,1,ÉTÉ2025,crypto,mobile,web,direct,0,,paid,
kKemVGoOK93J,2025-08-18 16:04:19,1385,DE,Hamburg,1160,Mode,Accessoires,15.07,2,STUDENT,card,desktop,web,newsletter,0,,paid,
b3WBmlhxQAKV,2025-09-29 08:07:57,22,CA,Ottawa,1033,Électronique,Écouteurs,14.46,1,WELCOME10,crypto,mobile,boutique,newsletter,0,,paid,
ZZjzDpKEUmlt,2025-09-08 02:05:50,27,CA,Ottawa,1160,Mode,Accessoires,15.07,3,,crypto,mobile,web,tiktok,0,,paid,
TA7OxzNyxVlK,2025-10-07 04:04:10,1725,CA,Montréal,1103,Maison,Literie,16.43,1,,card,mobile,marketplace,google,0,,paid,
e1UC9w6taT5c,2025-07-29 23:36:24,28,DE,Munich,1241,Beauté,Soins,23.16,1,STUDENT,interac,mobile,web,tiktok,0,,paid,
0gLDLfugGeTC,2025-07-28 22:43:37,1294,US,Boston,1251,Beauté,Soins,38.82,1,BLACKFRIDAY,card,mobile,web,google,0,,paid,
tr3AcCA56NbR,2025-09-08 22:13:36,1666,CA,Vancouver,1083,Maison,Décoration,18.93,3,,crypto,mobile,app,friend,0,,pending,
6knN34zxvuvl,2025-07-08 16:44:38,1641,FR,Toulouse,1002,Électronique,Téléphones,33.91,1,WELCOME10,crypto,mobile,web,tiktok,0,,paid,"Promo appliquée, vérifier le cumul"
4nK9DRfKx9Rs,2025-10-13 20:24:17,1296,MA,Casablanca,1064,Maison,Cuisine,36.83,-1,,card,tablet,web,instagram,1,2025-10-16,paid,
VKKMJGOFmTbn,2025-08-06 23:31:32,1879,DE,Hamburg,1106,Maison,Literie,63.0,1,,card,mobile,app,friend,0,,paid,
VEVqrhM5jka7,2025-07-10 05:45:09,1341,US,Boston,1060,Maison,Cuisine,19.31,2,STUDENT,paypal,mobile,boutique,google,0,,paid,
9YaeRGOTkxRm,2025-10-02 02:06:40,1173,FR,Lyon,1059,Électronique,Tablettes,39.96,3,ÉTÉ2025,interac,mobile,web,instagram,0,,paid,
ksJgFUVabkoG,2025-07-17 10:37:14,275,DE,Munich,1057,Électronique,Tablettes,21.02,1,,card,mobile,web,direct,0,,paid,
CxxLgkXHuGP7,2025-09-06 18:22:41,1058,FR,Lyon,1145,Mode,Vêtements,36.27,2,,paypal,desktop,app,tiktok,0,,pending,
wfO2Wk5kjAAF,2025-09-04 15:30:25,1782,US,Seattle,1065,Maison,Cuisine,48.33,5,,interac,desktop,app,direct,0,,paid,
xR7lvwHjmGjG,2025-08-12 20:28:50,1806,MA,Rabat,1032,Électronique,Écouteurs,24.37,1,WELCOME10,paypal,tablet,app,tiktok,0,,paid,
ahyXwhoNFiQn,2025-08-23 06:06:30,1358,MA,Marrakech,1040,Électronique,Tablettes,35.49,1,STUDENT,card,mobile,app,instagram,0,,paid,
OFWeOfeNls4E,2025-08-10 04:47:54,1358,FR,Lyon,1034,Électronique,Écouteurs,37.01,1,,card,mobile,boutique,newsletter,0,,paid,
s3jaWnRHhoNN,2025-07-28 11:24:26,1055,US,Seattle,1280,Beauté,Cheveux,25.97,1,BLACKFRIDAY,crypto,mobile,app,google,0,,paid,
MdGejwu1CJ6w,2025-07-29 05:57:14,1061,DE,Munich,1079,Maison,Cuisine,9.08,5,,crypto,mobile,web,newsletter,0,,paid,
0HH7128HYxGK,2025-10-14 15:02:23,79,DE,Munich,1235,Sport,Randonnée,33.68,1,,paypal,mobile,app,direct,0,,paid,
shFDSrCYkRg8,2025-07-12 06:13:16,972,CA,Vancouver,1230,Sport,Randonnée,17.03,2,,crypto,desktop,web,instagram,0,,paid,
kC1D1TiAqJgl,2025-08-01 09:17:02,519,DE,Hamburg,1091,Maison,Décoration,39.82,-1,,card,desktop,app,tiktok,1,,pending,
XovqWOry5hug,2025-09-26 19:43:26,235,CA,Vancouver,1213,Sport,Cyclisme,33.98,1,STUDENT,interac,desktop,web,direct,0,,pending,
dmHY1lhLYtjQ,2025-09-18 05:13:34,421,CA,Vancouver,1220,Sport,Randonnée,78.05,1,ÉTÉ2025,card,mobile,app,tiktok,0,,paid,
6X5OOTki84Cl,2025-09-29 11:25:15,1051,DE,Munich,1050,Électronique,Tablettes,28.85,1,ÉTÉ2025,paypal,mobile,web,tiktok,0,,paid,"Livraison express, signature exigée"
QisfbJl6cd0g,2025-07-19 05:07:27,1437,FR,Marseille,1012,Électronique,Téléphones,27.69,1,,interac,mobile,web,instagram,0,,paid,
fa2nYRZtcTiw,2025-08-08 23:33:02,1427,FR,Paris,1058,Électronique,Tablettes,28.95,3,,crypto,mobile,web,direct,0,,paid,
Dhg5VCPBdEMP,2025-07-11 04:22:23,1930,DE,Hamburg,1094,Maison,Décoration,20.16,5,,interac,tablet,web,friend,0,,paid,
hq8p5rHhraHs,2025-09-26 11:58:59,334,FR,Marseille,1033,Électronique,Écouteurs,14.46,1,STUDENT,paypal,mobile,web,google,0,,paid,
zfTpIqsUFomR,2025-10-10 04:21:11,1002,CA,Gatineau,1131,Mode,Chaussures,25.39,1,WELCOME10,card,desktop,web,newsletter,0,,paid,
aqlaHOAOSBKY,2025-08-15 04:47:21,1170,US,San Francisco,1057,Électronique,Tablettes,21.02,1,,crypto,desktop,web,direct,0,,paid,
4ksr6WsU3PSK,2025-07-30 18:01:34,1856,US,San Francisco,1181,Sport,Fitness,15.98,1,ÉTÉ2025,card,mobile,app,instagram,0,,paid,
OcyYGrMzkXFl,2025-07-10 11:28:31,476,CA,Gatineau,1290,Beauté,Cheveux,22.11,1,ÉTÉ2025,crypto,mobile,app,google,0,,refunded,
b5IYzOfPtlm9,2025-07-30 06:56:13,399,MA,Rabat,1165,Mode,Accessoires,30.16,1,BLACKFRIDAY,card,mobile,web,tiktok,0,,paid,"Client a dit: ""excellent, merci !"""
I40JENoFixya,2025-08-07 10:20:01,1348,CA,Toronto,1118,Maison,Literie,43.44,3,,card,mobile,boutique,google,0,,paid,
dQ3vy7mUW65R,2025-09-19 23:32:23,947,MA,Rabat,1119,Maison,Literie,35.73,1,,interac,tablet,boutique,direct,0,,paid,"Nom cont… ""Dupont, Jean"""
4q2CWg4NQtqg,2025-08-28 22:10:10,1356,US,San Francisco,1280,Beauté,Cheveux,25.97,3,STUDENT,paypal,desktop,marketplace,google,0,,paid,
AUgecbzURAvb,2025-09-14 11:44:11,1239,US,San Francisco,1036,Électronique,Écouteurs,27.23,1,,crypto,tablet,web,newsletter,0,,paid,"Promo appliquée, vérifier le cumul"
AzTBywuySmnl,2025-08-08 04:02:29,841,DE,Berlin,1218,Sport,Cyclisme,19.25,1,BLACKFRIDAY,interac,mobile,app,tiktok,0,,paid,
u07dWeDl0YZh,2025-07-30 02:09:00,1011,US,San Francisco,1122,Mode,Chaussures,49.47,2,WELCOME10,crypto,mobile,app,instagram,0,,paid,
Ua69yvQpT4wv,2025-07-16 19:09:11,1483,DE,Munich,1112,Maison,Literie,25.28,1,,interac,desktop,app,newsletter,0,,paid,
SlhLu0zp4M3w,2025-07-09 09:14:19,1779,CA,Québec,1182,Sport,Fitness,14.36,1,,interac,tablet,web,direct,0,,paid,
fM9IiRghzekN,2025-07-30 11:40:12,843,FR,Lyon,1193,Sport,Fitness,13.16,2,WELCOME10,interac,desktop,app,direct,0,,pending,
VmPB2vbFyBmi,2025-07-30 03:54:05,837,MA,Casablanca,1117,Maison,Literie,13.68,1,,crypto,tablet,app,instagram,0,,paid,
wPw4FdDKts8k,2025-09-13 05:27:23,585,CA,Ottawa,1092,Maison,Décoration,17.27,1,STUDENT,crypto,desktop,web,friend,0,,pending,
gMyIsjJCphzt,2025-09-06 00:42:12,59,DE,Hamburg,1291,Beauté,Cheveux,19.17,1,,interac,mobile,web,tiktok,0,,pending,"Paiement réessayé, ok"
zoCXB1BhEOgz,2025-08-30 15:55:10,154,MA,Casablanca,1011,Électronique,Téléphones,19.44,1,WELCOME10,paypal,mobile,app,google,0,,paid,
Yafc24hw3CXl,2025-09-23 03:55:33,1779,MA,Rabat,1291,Beauté,Cheveux,19.17,5,,crypto,mobile,app,google,0,,paid,
9YaZ51pk7Xm9,2025-10-08 10:00:13,84,DE,Berlin,1088,Maison,Décoration,18.82,1,BLACKFRIDAY,interac,tablet,web,tiktok,0,,refunded,
Q7jNE4ep5j5x,2025-08-13 09:10:34,905,FR,Lyon,1277,Beauté,Maquillage,18.17,1,STUDENT,interac,mobile,app,instagram,0,,paid,
tW0nzah1W6BF,2025-08-30 08:34:05,170,US,New York,1156,Mode,Vêtements,62.36,1,,paypal,tablet,web,tiktok,0,,paid,
P3HTef452JGG,2025-09-13 14:55:39,215,DE,Hamburg,1247,Beauté,Soins,17.7,3,,card,mobile,web,friend,0,,paid,
Ykp0yqapBNhv,2025-07-21 06:53:58,1330,CA,Montréal,1087,Maison,Décoration,28.92,1,BLACKFRIDAY,crypto,mobile,web,friend,0,,paid,
1HiLNtD3hOwM,2025-09-06 05:10:06,31,FR,Lyon,1224,Sport,Randonnée,19.38,1,BLACKFRIDAY,card,mobile,web,direct,0,,paid,
v43sD7dtAOEH,2025-08-20 02:47:40,1604,CA,Toronto,1246,Beauté,Soins,19.35,1,,crypto,tablet,web,direct,0,,paid,
ekXsVDUhgd8N,2025-07-20 05:43:34,208,CA,Gatineau,1237,Sport,Randonnée,26.93,2,,crypto,desktop,web,tiktok,0,,paid,
TtqYR2yvVDC8,2025-09-15 07:17:52,1447,CA,Québec,1282,Beauté,Cheveux,54.22,1,,card,desktop,boutique,instagram,0,,paid,
EWi0JkfaPkDI,2025-09-21 22:51:37,561,US,Seattle,1088,Maison,Décoration,18.82,2,,paypal,mobile,app,friend,0,,paid,"Client a dit: ""excellent, merci !"""
Pk51NX9E4stF,2025-07-03 16:42:39,1717,US,Boston,1290,Beauté,Cheveux,22.11,1,WELCOME10,card,mobile,web,instagram,0,,paid,
CWBYmnnSfD0j,2025-10-03 20:41:40,1390,FR,Lyon,1007,Électronique,Téléphones,36.01,1,ÉTÉ2025,crypto,mobile,web,google,0,,paid,
DTsAGlCQwUEt,2025-10-01 07:17:02,723,DE,Berlin,1269,Beauté,Maquillage,26.19,1,,card,desktop,app,tiktok,0,,paid,
sw00ZyU2SKD8,2025-08-04 07:17:00,1575,CA,Ottawa,1265,Beauté,Maquillage,13.15,1,,crypto,tablet,web,tiktok,0,,paid,
qbnGbzXCMrdG,2025-07-06 15:04:22,679,US,San Francisco,1230,Sport,Randonnée,17.03,5,,interac,desktop,web,friend,0,,paid,"Livraison express, signature exigée"
7WAHmyZTLtfL,2025-07-05 16:49:26,91,FR,Marseille,1028,Électronique,Écouteurs,18.17,-2,,card,mobile,marketplace,direct,1,2025-07-23,paid,
GWJZzp6k1hce,2025-08-06 14:33:51,1004,MA,Marrakech,1061,Maison,Cuisine,22.36,1,WELCOME10,crypto,mobile,web,friend,0,,paid,
SJIUXp5YH7fL,2025-08-30 10:38:59,576,FR,Marseille,1124,Mode,Chaussures,32.9,1,STUDENT,paypal,mobile,boutique,newsletter,0,,pending,
earSShFUtYu7,2025-10-01 23:02:17,668,MA,Marrakech,1092,Maison,Décoration,17.27,2,BLACKFRIDAY,paypal,mobile,web,direct,0,,paid,
A8nNbFMGoiIO,2025-10-07 06:40:25,427,CA,Montréal,1222,Sport,Randonnée,34.57,1,BLACKFRIDAY,interac,desktop,web,direct,0,,paid,
oBlUyqu9ysV3,2025-07-05 05:39:42,849,MA,Rabat,1213,Sport,Cyclisme,33.98,3,BLACKFRIDAY,interac,tablet,web,newsletter,0,,paid,
xcQZiGvlHYkF,2025-10-01 04:01:36,1241,CA,Toronto,1208,Sport,Cyclisme,31.74,1,BLACKFRIDAY,card,mobile,web,tiktok,0,,paid,
RXYsK4yg95hd,2025-07-16 08:21:54,148,DE,Berlin,1018,Électronique,Téléphones,15.58,1,,interac,desktop,web,tiktok,0,,paid,
5a0LOjoVLtdk,2025-07-14 16:13:21,1604,FR,Marseille,1217,Sport,Cyclisme,21.79,3,,crypto,desktop,web,instagram,0,,paid,
BRvDIZftIgXZ,2025-08-15 15:59:06,1204,DE,Hamburg,1096,Maison,Décoration,28.45,1,,interac,desktop,web,friend,0,,pending,
YYtojweDwYIy,2025-09-12 04:18:34,1752,FR,Paris,1003,Électronique,Téléphones,52.54,1,BLACKFRIDAY,card,mobile,app,tiktok,0,,refunded,"Paiement réessayé, ok"
4qtWu3c24cxL,2025-10-03 21:11:23,1801,CA,Montréal,1044,Électronique,Tablettes,11.71,-1,,interac,desktop,web,google,1,,pending,
iIzt0jg91J5n,2025-09-03 08:37:43,1387,DE,Munich,1187,Sport,Fitness,23.66,2,BLACKFRIDAY,crypto,desktop,app,tiktok,0,,paid,
0UM4b4V7kKO8,2025-08-19 07:28:39,75,FR,Marseille,1151,Mode,Vêtements,29.17,1,STUDENT,card,mobile,web,newsletter,0,,paid,
Fc8735teJreh,2025-07-07 21:38:03,1124,US,New York,1232,Sport,Randonnée,25.1,5,WELCOME10,interac,desktop,web,friend,0,,paid,
K87YqdTV8h3O,2025-09-22 00:09:45,1066,FR,Marseille,1245,Beauté,Soins,20.75,2,STUDENT,card,mobile,app,newsletter,0,,refunded,
6Se5dsFsoV8J,2025-07-15 06:11:27,1759,MA,Casablanca,1162,Mode,Accessoires,43.79,5,STUDENT,interac,mobile,web,google,0,,paid,
oyb4jjDusLtB,2025-08-05 02:53:34,1256,US,San Francisco,1009,Électronique,Téléphones,32.18,3,WELCOME10,interac,mobile,web,friend,0,,paid,
RWlWur9cvsME,2025-09-26 23:39:32,146,DE,Berlin,1156,Mode,Vêtements,62.36,5,,card,mobile,web,google,0,,paid,
eiRkRdvxk7Ue,2025-08-05 20:07:37,1672,US,San Francisco,1188,Sport,Fitness,16.06,5,STUDENT,paypal,mobile,app,friend,0,,paid,"Client a dit: ""excellent, merci !"""
LVeEulLkCXKz,2025-07-12 02:37:37,65,MA,Casablanca,1155,Mode,Vêtements,17.16,1,STUDENT,interac,mobile,web,friend,0,,paid,
dm5EDRyFB1E5,2025-07-23 17:33:13,283,US,Seattle,1274,Beauté,Maquillage,15.02,2,ÉTÉ2025,paypal,mobile,web,newsletter,0,,paid,
a5oX7I7VCTHd,2025-08-05 21:07:46,167,US,Boston,1089,Maison,Décoration,31.71,3,ÉTÉ2025,crypto,desktop,boutique,instagram,0,,refunded,
IzonCFQbX1q5,2025-09-21 13:34:16,734,MA,Marrakech,1240,Beauté,Soins,16.51,1,STUDENT,card,mobile,boutique,google,0,,paid,
BOcteoThHx8Y,2025-10-14 09:20:55,353,FR,Paris,1240,Beauté,Soins,16.51,3,WELCOME10,card,desktop,web,newsletter,0,,paid,
PE3dq9s0doXZ,2025-09-22 10:45:45,1838,US,San Francisco,1045,Électronique,Tablettes,17.12,5,,card,desktop,web,newsletter,0,,paid,
bduDiZxbAulM,2025-08-10 03:59:17,934,FR,Lyon,1239,Sport,Randonnée,37.57,1,STUDENT,crypto,desktop,web,direct,0,,paid,
Ct2lUIEmd53L,2025-07-12 22:13:39,1643,US,New York,1168,Mode,Accessoires,21.7,1,BLACKFRIDAY,crypto,mobile,app,google,0,,paid,
cNxvQwGgZ3gN,2025-09-18 00:22:13,774,US,Boston,1287,Beauté,Cheveux,32.92,5,WELCOME10,crypto,desktop,marketplace,instagram,0,,paid,
m57n10oLxgEe,2025-08-07 17:58:24,544,DE,Berlin,1056,Électronique,Tablettes,16.13,2,,paypal,mobile,boutique,tiktok,1,,paid,
eDwiguHzCclb,2025-09-20 11:27:02,638,DE,Hamburg,1294,Beauté,Cheveux,29.33,1,WELCOME10,crypto,desktop,web,google,0,,refunded,
LIIPzWjp81Z1,2025-08-06 08:08:43,932,US,Seattle,1243,Beauté,Soins,37.82,1,BLACKFRIDAY,crypto,mobile,app,direct,0,,paid,
JRwIsByQISDJ,2025-07-08 01:50:21,426,US,New York,1126,Mode,Chaussures,14.95,2,,paypal,mobile,web,newsletter,0,,refunded,"Nom cont… ""Dupont, Jean"""
0s36DWWZ5LfD,2025-08-08 04:22:02,660,DE,Hamburg,1222,Sport,Randonnée,34.57,1,STUDENT,card,mobile,boutique,instagram,0,,failed,
U1Y8VLMaOIu1,2025-09-16 06:56:05,1269,FR,Toulouse,1024,Électronique,Écouteurs,18.69,5,STUDENT,crypto,desktop,web,instagram,0,,failed,"Livraison express, signature exigée"
anhwcn0KFsWY,2025-09-08 05:57:07,736,US,Seattle,1066,Maison,Cuisine,23.66,3,WELCOME10,crypto,mobile,web,google,0,,pending,
9d5THEKIkvEv,2025-08-03 17:46:06,1367,CA,Vancouver,1081,Maison,Décoration,29.33,-5,BLACKFRIDAY,interac,mobile,marketplace,direct,1,2025-08-22,paid,
ZSfnwlcHz5w0,2025-09-29 10:38:25,1810,FR,Paris,1082,Maison,Décoration,51.36,1,WELCOME10,interac,mobile,app,tiktok,0,,paid,"Client a dit: ""excellent, merci !"""
J8Vi7bL2RnA3,2025-09-22 16:14:00,1445,US,San Francisco,1066,Maison,Cuisine,23.66,2,,paypal,mobile,web,google,0,,paid,
9Clg9hmzcamg,2025-09-30 01:00:18,973,FR,Toulouse,1205,Sport,Cyclisme,15.35,1,WELCOME10,card,desktop,web,direct,0,,paid,
1TdgEMpxlk49,2025-08-12 13:57:14,1455,US,Boston,1250,Beauté,Soins,13.06,5,,interac,mobile,app,google,0,,paid,
OMziGZ5Br4pa,2025-10-01 08:15:12,1711,CA,Gatineau,1293,Beauté,Cheveux,37.52,2,,interac,mobile,web,google,0,,refunded,
BI4vIlcAzXhj,2025-08-27 07:07:56,1088,MA,Marrakech,1154,Mode,Vêtements,28.4,5,,card,mobile,web,tiktok,0,,paid,
bjbDeoyghNPb,2025-10-06 22:40:24,344,MA,Marrakech,1228,Sport,Randonnée,17.16,3,,paypal,mobile,web,friend,0,,paid,
C6vePyb9E2JI,2025-07-02 20:06:18,64,DE,Munich,1105,Maison,Literie,30.02,-3,,crypto,mobile,marketplace,instagram,1,2025-07-04,paid,
0kMI4fT1mjb1,2025-09-03 05:44:53,1091,FR,Toulouse,1259,Beauté,Soins,36.14,1,,paypal,mobile,app,google,0,,paid,
sbwsjKgntSUW,2025-08-24 09:09:01,669,DE,Munich,1047,Électronique,Tablettes,41.62,5,WELCOME10,crypto,tablet,app,tiktok,0,,refunded,
ypg0XPvbLrRv,2025-08-12 04:44:46,1636,FR,Paris,1276,Beauté,Maquillage,27.1,1,WELCOME10,card,mobile,web,google,0,,paid,
hYzAucudT9iU,2025-10-09 20:11:03,1043,DE,Hamburg,1273,Beauté,Maquillage,24.66,5,,card,desktop,app,tiktok,0,,paid,
6Gox6QdgVegy,2025-10-08 03:36:09,1015,FR,Marseille,1112,Maison,Literie,25.28,1,,card,desktop,web,friend,0,,paid,
pJP9aRtGzYZz,2025-08-03 21:00:59,1788,CA,Montréal,1055,Électronique,Tablettes,39.08,2,STUDENT,card,mobile,web,direct,0,,paid,
Xt6YrrzjcgxW,2025-08-31 11:14:17,80,DE,Munich,1276,Beauté,Maquillage,27.1,1,,crypto,desktop,web,tiktok,0,,paid,
5c8ytW1ouRHF,2025-07-04 01:35:20,522,MA,Rabat,1208,Sport,Cyclisme,31.74,2,WELCOME10,crypto,desktop,marketplace,instagram,0,,failed,
H2L166V1xdoW,2025-07-24 08:28:39,820,FR,Marseille,1102,Maison,Literie,20.67,1,WELCOME10,paypal,mobile,web,friend,0,,paid,
vwfQbuyA4OzP,2025-07-11 22:23:01,488,US,New York,1098,Maison,Décoration,24.6,1,,paypal,mobile,marketplace,newsletter,0,,paid,
acdhWhmXTzoB,2025-08-17 09:27:53,354,US,San Francisco,1262,Beauté,Maquillage,4.85,1,ÉTÉ2025,card,desktop,marketplace,instagram,0,,failed,
VjcAzjoSOujJ,2025-10-12 09:26:52,496,FR,Lyon,1088,Maison,Décoration,18.82,1,,paypal,mobile,web,newsletter,0,,paid,
8Sr3g22YCdru,2025-07-06 04:35:19,571,CA,Montréal,1293,Beauté,Cheveux,37.52,2,ÉTÉ2025,interac,desktop,web,tiktok,0,,failed,
tEfiuvgR1Kap,2025-10-09 10:23:38,457,DE,Munich,1275,Beauté,Maquillage,30.91,1,BLACKFRIDAY,card,desktop,web,direct,0,,paid,
dDkwsFunR4Yo,2025-07-31 02:30:39,1764,DE,Munich,1088,Maison,Décoration,18.82,1,,card,mobile,marketplace,instagram,0,,paid,"Livraison express, signature exigée"
XGsnsOLG3aPu,2025-07-06 04:15:43,374,CA,Vancouver,1157,Mode,Vêtements,31.09,1,,card,mobile,marketplace,direct,0,,failed,
qmFWi6lTQpSf,2025-09-29 09:20:09,123,US,New York,1015,Électronique,Téléphones,18.52,1,,interac,desktop,marketplace,friend,0,,paid,
OmY53SJljtgH,2025-09-18 12:01:00,462,FR,Toulouse,1297,Beauté,Cheveux,28.61,2,WELCOME10,interac,mobile,app,instagram,0,,paid,
339EhaYQTOby,2025-09-27 04:52:42,835,MA,Casablanca,1051,Électronique,Tablettes,20.24,5,,interac,mobile,web,google,0,,paid,
Z5BnbwmgH0Dr,2025-09-25 16:32:26,1537,US,Boston,1184,Sport,Fitness,21.94,1,,paypal,mobile,app,direct,0,,paid,
uHDU19yxyYFy,2025-09-12 02:13:19,730,CA,Vancouver,1268,Beauté,Maquillage,19.69,1,WELCOME10,interac,mobile,web,instagram,0,,paid,"Paiement réessayé, ok"
C0Anmaef8T7w,2025-09-03 21:44:56,1399,DE,Munich,1259,Beauté,Soins,36.14,1,,interac,desktop,web,instagram,0,,paid,
QEaBBbCLjMgE,2025-09-05 17:21:42,1940,DE,Munich,1096,Maison,Décoration,28.45,5,ÉTÉ2025,card,desktop,web,instagram,0,,refunded,
ai8Weg0ruHMM,2025-09-04 09:41:38,1642,MA,Rabat,1143,Mode,Vêtements,26.91,1,,crypto,mobile,web,direct,0,,paid,
WOefQrSO42uK,2025-08-26 16:33:39,326,FR,Marseille,1152,Mode,Vêtements,17.46,1,STUDENT,crypto,mobile,marketplace,friend,0,,paid,
IhWRpqeolPbP,2025-07-29 07:50:57,464,US,San Francisco,1265,Beauté,Maquillage,13.15,1,,paypal,desktop,web,instagram,0,,paid,
abPkbpxbNyAz,2025-07-22 01:57:34,1336,CA,Ottawa,1221,Sport,Randonnée,9.64,1,ÉTÉ2025,interac,mobile,web,direct,0,,paid,
3BrD1EktRpuA,2025-09-27 06:14:16,1151,MA,Marrakech,1139,Mode,Chaussures,13.26,1,WELCOME10,interac,mobile,web,direct,0,,paid,
EUTXKZaLqz2J,2025-07-06 13:11:37,1042,FR,Lyon,1066,Maison,Cuisine,23.66,1,,interac,desktop,boutique,friend,0,,paid,
22wXE9tv74EZ,2025-09-24 00:52:24,1647,FR,Lyon,1091,Maison,Décoration,39.82,5,ÉTÉ2025,crypto,desktop,marketplace,direct,0,,paid,
sbsnOkXVdSfa,2025-08-13 03:21:17,1281,CA,Toronto,1109,Maison,Literie,23.64,5,,interac,mobile,web,newsletter,0,,pending,
4ZlZ5GaMTTH1,2025-07-07 09:41:05,828,FR,Marseille,1117,Maison,Literie,13.68,1,,paypal,tablet,web,newsletter,0,,refunded,
kvHCTnoRyX1u,2025-08-08 14:30:01,82,FR,Lyon,1127,Mode,Chaussures,18.48,2,,crypto,mobile,web,google,0,,paid,
y61qtPF4pg4R,2025-08-13 19:50:06,1201,US,Seattle,1131,Mode,Chaussures,25.39,1,,card,mobile,web,friend,0,,paid,"Promo appliquée, vérifier le cumul"
2Sl6TRMKnQqi,2025-09-11 13:20:24,1094,FR,Paris,1025,Électronique,Écouteurs,25.93,2,STUDENT,card,mobile,marketplace,instagram,0,,paid,
ymIIlID9JWyi,2025-08-16 03:09:27,1335,DE,Munich,1144,Mode,Vêtements,27.94,1,,crypto,mobile,web,friend,0,,paid,
DqG89ktqz4CL,2025-09-12 05:15:47,52,MA,Marrakech,1187,Sport,Fitness,23.66,2,,card,tablet,marketplace,friend,0,,paid,
gzurYXrVNvBC,2025-08-07 11:44:08,948,US,Seattle,1039,Électronique,Écouteurs,27.07,1,STUDENT,card,desktop,web,tiktok,0,,paid,
JKRujRVJ5y0K,2025-10-11 15:36:44,1982,US,New York,1039,Électronique,Écouteurs,27.07,3,WELCOME10,paypal,mobile,web,direct,0,,paid,
bgtYJVEYw7I2,2025-08-05 00:21:29,940,MA,Marrakech,1259,Beauté,Soins,36.14,1,,card,tablet,boutique,newsletter,0,,paid,
NDHSM003I2ce,2025-08-02 19:09:51,729,FR,Lyon,1054,Électronique,Tablettes,41.08,1,BLACKFRIDAY,paypal,desktop,boutique,tiktok,0,,paid,
GJig4K1RYbH7,2025-08-01 23:27:20,1401,FR,Marseille,1130,Mode,Chaussures,11.3,2,,paypal,mobile,web,tiktok,0,,paid,
BSX06Mpzorx0,2025-07-02 05:54:28,1249,FR,Paris,1032,Électronique,Écouteurs,24.37,3,,crypto,mobile,app,direct,0,,paid,"Adresse incomplète, revoir 📦"
NmlX1IG6zxGu,2025-07-14 02:34:20,798,US,New York,1283,Beauté,Cheveux,13.21,2,,card,desktop,app,instagram,0,,paid,
FlK3HyubC332,2025-10-14 09:29:10,866,FR,Paris,1211,Sport,Cyclisme,43.28,1,,interac,mobile,web,friend,0,,paid,
